trade_id,signal_family,structure,hold_sessions,entry_ts,exit_ts,entry_trade_date,exit_trade_date,expiry_date,lot_size,gross_pnl_points,gross_pnl_rupees,total_cost_rupees,cost_hurdle_points,net_pnl_rupees
11,lower10_down,long_iron_condor,1,2021-06-18 10:29:00+05:30,2021-06-21 10:29:00+05:30,2021-06-18,2021-06-21 00:00:00,2021-07-08 00:00:00,75,-4.199999999999996,-314.99999999999966,318.228386125311,4.24304514833748,-633.2283861253106
12,lower10_down,long_iron_condor,1,2021-07-12 13:21:00+05:30,2021-07-13 13:21:00+05:30,2021-07-12,2021-07-13 00:00:00,2021-07-22 00:00:00,75,3.0999999999999943,232.49999999999957,250.0786130101197,3.3343815068015963,-17.578613010120137
13,lower10_down,long_iron_condor,1,2021-07-23 10:30:00+05:30,2021-07-26 10:30:00+05:30,2021-07-23,2021-07-26 00:00:00,2021-08-12 00:00:00,50,-0.9999999999999929,-49.999999999999645,223.17111267130645,4.4634222534261285,-273.1711126713061
14,lower10_down,long_iron_condor,1,2021-08-06 11:15:00+05:30,2021-08-09 11:15:00+05:30,2021-08-06,2021-08-09 00:00:00,2021-08-18 00:00:00,50,-6.749999999999993,-337.49999999999966,229.54724539083008,4.590944907816602,-567.0472453908297
15,lower10_down,long_iron_condor,1,2021-08-17 12:37:00+05:30,2021-08-18 12:37:00+05:30,2021-08-17,2021-08-18 00:00:00,2021-09-02 00:00:00,50,33.1,1655.0,222.43519580733414,4.448703916146683,1432.5648041926659
16,lower10_down,long_iron_condor,1,2021-08-20 12:07:00+05:30,2021-08-23 12:07:00+05:30,2021-08-20,2021-08-23 00:00:00,2021-09-09 00:00:00,50,-5.100000000000001,-255.00000000000006,238.78889129676486,4.775777825935297,-493.7888912967649
17,lower10_down,long_iron_condor,1,2021-08-23 10:47:00+05:30,2021-08-24 10:47:00+05:30,2021-08-23,2021-08-24 00:00:00,2021-09-09 00:00:00,50,3.3999999999999915,169.99999999999957,240.51869451605893,4.810373890321179,-70.51869451605936
18,lower10_down,long_iron_condor,1,2021-08-25 12:22:00+05:30,2021-08-26 12:22:00+05:30,2021-08-25,2021-08-26 00:00:00,2021-09-09 00:00:00,50,-27.6,-1380.0,213.80322441950324,4.276064488390065,-1593.8032244195033
19,lower10_down,long_iron_condor,1,2021-09-17 11:45:00+05:30,2021-09-20 11:45:00+05:30,2021-09-17,2021-09-20 00:00:00,2021-10-07 00:00:00,50,1.1000000000000085,55.000000000000426,262.7705377945845,5.255410755891691,-207.7705377945841
20,lower10_down,long_iron_condor,1,2021-09-20 12:31:00+05:30,2021-09-21 12:31:00+05:30,2021-09-20,2021-09-21 00:00:00,2021-10-07 00:00:00,50,8.999999999999986,449.9999999999993,265.4014272831792,5.308028545663584,184.59857271682012
21,lower10_down,long_iron_condor,1,2021-09-21 10:55:00+05:30,2021-09-22 10:55:00+05:30,2021-09-21,2021-09-22 00:00:00,2021-10-07 00:00:00,50,15.950000000000003,797.5000000000001,273.57732977660214,5.471546595532043,523.922670223398
22,lower10_down,long_iron_condor,1,2021-09-24 11:24:00+05:30,2021-09-27 11:24:00+05:30,2021-09-24,2021-09-27 00:00:00,2021-10-14 00:00:00,50,-2.1000000000000085,-105.00000000000043,280.9575176639164,5.619150353278328,-385.95751766391686
23,lower10_down,long_iron_condor,1,2021-09-28 13:01:00+05:30,2021-09-29 13:01:00+05:30,2021-09-28,2021-09-29 00:00:00,2021-10-14 00:00:00,50,-9.199999999999992,-459.9999999999996,251.5866471667865,5.031732943335729,-711.5866471667861
24,lower10_down,long_iron_condor,1,2021-10-01 12:34:00+05:30,2021-10-04 12:34:00+05:30,2021-10-01,2021-10-04 00:00:00,2021-10-14 00:00:00,50,-0.05000000000002558,-2.500000000001279,298.4722828730607,5.969445657461214,-300.972282873062
25,lower10_down,long_iron_condor,1,2021-10-06 13:31:00+05:30,2021-10-07 13:31:00+05:30,2021-10-06,2021-10-07 00:00:00,2021-10-14 00:00:00,50,0.14999999999999858,7.499999999999929,224.1482827312002,4.482965654624004,-216.64828273120025
26,lower10_down,long_iron_condor,1,2021-10-08 12:22:00+05:30,2021-10-11 12:22:00+05:30,2021-10-08,2021-10-11 00:00:00,2021-10-21 00:00:00,50,4.999999999999979,249.99999999999892,271.71758573376883,5.434351714675376,-21.71758573376991
27,lower10_down,long_iron_condor,1,2021-10-20 12:23:00+05:30,2021-10-21 12:23:00+05:30,2021-10-20,2021-10-21 00:00:00,2021-11-03 00:00:00,50,21.050000000000008,1052.5000000000005,257.64554252482264,5.152910850496453,794.8544574751778
28,lower10_down,long_iron_condor,1,2021-10-22 11:38:00+05:30,2021-10-25 11:38:00+05:30,2021-10-22,2021-10-25 00:00:00,2021-11-11 00:00:00,50,-3.950000000000024,-197.5000000000012,302.2199417710127,6.044398835420254,-499.7199417710139
29,lower10_down,long_iron_condor,1,2021-10-25 13:38:00+05:30,2021-10-26 13:38:00+05:30,2021-10-25,2021-10-26 00:00:00,2021-11-11 00:00:00,50,-1.5499999999999972,-77.49999999999986,277.14306368613643,5.542861273722728,-354.6430636861363
30,lower10_down,long_iron_condor,1,2021-10-26 12:41:00+05:30,2021-10-27 12:41:00+05:30,2021-10-26,2021-10-27 00:00:00,2021-11-11 00:00:00,50,2.950000000000003,147.50000000000014,266.20864527701883,5.324172905540377,-118.70864527701869
31,lower10_down,long_iron_condor,1,2021-11-22 12:12:00+05:30,2021-11-23 12:12:00+05:30,2021-11-22,2021-11-23 00:00:00,2021-12-09 00:00:00,50,-10.049999999999997,-502.4999999999999,272.1131711495084,5.442263422990168,-774.6131711495083
32,lower10_down,long_iron_condor,1,2021-11-23 11:34:00+05:30,2021-11-24 11:34:00+05:30,2021-11-23,2021-11-24 00:00:00,2021-12-09 00:00:00,50,2.249999999999993,112.49999999999964,253.23497694361603,5.064699538872321,-140.7349769436164
33,lower10_down,long_iron_condor,1,2021-11-26 10:27:00+05:30,2021-11-29 10:27:00+05:30,2021-11-26,2021-11-29 00:00:00,2021-12-09 00:00:00,50,1.0,50.0,345.4560174584114,6.909120349168228,-295.4560174584114
34,lower10_down,long_iron_condor,1,2021-11-29 13:00:00+05:30,2021-11-30 13:00:00+05:30,2021-11-29,2021-11-30 00:00:00,2021-12-09 00:00:00,50,-3.6000000000000156,-180.0000000000008,322.16809556172416,6.443361911234483,-502.16809556172495
35,lower10_down,long_iron_condor,1,2021-11-30 11:14:00+05:30,2021-12-01 11:14:00+05:30,2021-11-30,2021-12-01 00:00:00,2021-12-09 00:00:00,50,-1.4499999999999957,-72.49999999999979,280.403363530457,5.60806727060914,-352.9033635304568
36,lower10_down,long_iron_condor,1,2021-12-01 10:37:00+05:30,2021-12-02 10:37:00+05:30,2021-12-01,2021-12-02 00:00:00,2021-12-09 00:00:00,50,1.249999999999993,62.499999999999645,254.0149465039143,5.080298930078286,-191.51494650391464
37,lower10_down,long_iron_condor,1,2021-12-03 10:28:00+05:30,2021-12-06 10:28:00+05:30,2021-12-03,2021-12-06 00:00:00,2021-12-16 00:00:00,50,-3.1000000000000085,-155.00000000000043,320.4098716278327,6.408197432556653,-475.4098716278331
38,lower10_down,long_iron_condor,1,2021-12-13 12:39:00+05:30,2021-12-14 12:39:00+05:30,2021-12-13,2021-12-14 00:00:00,2021-12-23 00:00:00,50,-5.350000000000001,-267.50000000000006,272.41345994288173,5.448269198857634,-539.9134599428818
41,lower10_down,long_iron_condor,1,2022-01-07 12:20:00+05:30,2022-01-10 12:20:00+05:30,2022-01-07,2022-01-10 00:00:00,2022-01-20 00:00:00,50,0.7499999999999929,37.499999999999645,302.54687284770534,6.050937456954107,-265.0468728477057
42,lower10_down,long_iron_condor,1,2022-01-19 10:24:00+05:30,2022-01-20 10:24:00+05:30,2022-01-19,2022-01-20 00:00:00,2022-02-03 00:00:00,50,15.049999999999994,752.4999999999997,239.36679401575475,4.787335880315095,513.1332059842449
43,lower10_down,long_iron_condor,1,2022-01-21 11:02:00+05:30,2022-01-24 11:02:00+05:30,2022-01-21,2022-01-24 00:00:00,2022-02-10 00:00:00,50,-1.40000000000002,-70.000000000001,342.9116482600374,6.858232965200748,-412.9116482600384
44,lower10_down,long_iron_condor,1,2022-01-24 12:34:00+05:30,2022-01-25 12:34:00+05:30,2022-01-24,2022-01-25 00:00:00,2022-02-10 00:00:00,50,-8.550000000000011,-427.50000000000057,357.0956425994073,7.141912851988146,-784.5956425994079
45,lower10_down,long_iron_condor,1,2022-01-25 12:09:00+05:30,2022-01-27 12:09:00+05:30,2022-01-25,2022-01-27 00:00:00,2022-02-10 00:00:00,50,8.90000000000002,445.000000000001,312.24903323305983,6.244980664661196,132.7509667669412
46,lower10_down,long_iron_condor,1,2022-01-28 14:03:00+05:30,2022-01-31 14:03:00+05:30,2022-01-28,2022-01-31 00:00:00,2022-02-10 00:00:00,50,0.44999999999998863,22.49999999999943,494.83631424793214,9.896726284958643,-472.3363142479327
47,lower10_down,long_iron_condor,1,2022-02-01 11:42:00+05:30,2022-02-02 11:42:00+05:30,2022-02-01,2022-02-02 00:00:00,2022-02-10 00:00:00,50,-1.6499999999999773,-82.49999999999886,383.33518822925316,7.666703764585063,-465.835188229252
48,lower10_down,long_iron_condor,1,2022-02-04 13:14:00+05:30,2022-02-07 13:14:00+05:30,2022-02-04,2022-02-07 00:00:00,2022-02-17 00:00:00,50,1.3000000000000043,65.00000000000021,344.1937029494853,6.883874058989707,-279.1937029494851
49,lower10_down,long_iron_condor,1,2022-02-07 14:07:00+05:30,2022-02-08 14:07:00+05:30,2022-02-07,2022-02-08 00:00:00,2022-02-17 00:00:00,50,-6.549999999999983,-327.49999999999915,308.1622261516254,6.163244523032509,-635.6622261516245
50,lower10_down,long_iron_condor,1,2022-02-08 12:56:00+05:30,2022-02-09 12:56:00+05:30,2022-02-08,2022-02-09 00:00:00,2022-02-17 00:00:00,50,2.6000000000000156,130.0000000000008,279.3433600152421,5.586867200304843,-149.34336001524133
52,lower10_down,long_iron_condor,1,2022-02-16 13:07:00+05:30,2022-02-17 13:07:00+05:30,2022-02-16,2022-02-17 00:00:00,2022-03-03 00:00:00,50,-35.95,-1797.5000000000002,236.65373487650996,4.733074697530199,-2034.1537348765103
53,lower10_down,long_iron_condor,1,2022-02-22 12:30:00+05:30,2022-02-23 12:30:00+05:30,2022-02-22,2022-02-23 00:00:00,2022-03-10 00:00:00,50,6.3999999999999915,319.99999999999955,377.94280968346686,7.558856193669337,-57.94280968346732
54,lower10_down,long_iron_condor,1,2022-02-25 10:29:00+05:30,2022-02-28 10:29:00+05:30,2022-02-25,2022-02-28 00:00:00,2022-03-10 00:00:00,50,-1.2499999999999432,-62.49999999999716,565.2023547747009,11.304047095494019,-627.702354774698
55,lower10_down,long_iron_condor,1,2022-03-04 11:19:00+05:30,2022-03-07 11:19:00+05:30,2022-03-04,2022-03-07 00:00:00,2022-03-17 00:00:00,50,1.0499999999999545,52.499999999997726,650.392268196877,13.007845363937541,-597.8922681968793
57,lower10_down,long_iron_condor,1,2022-03-11 10:28:00+05:30,2022-03-14 10:28:00+05:30,2022-03-11,2022-03-14 00:00:00,2022-03-24 00:00:00,50,-1.1999999999999886,-59.99999999999943,524.5070803171624,10.490141606343247,-584.5070803171618
58,lower10_down,long_iron_condor,1,2022-03-15 13:32:00+05:30,2022-03-16 13:32:00+05:30,2022-03-15,2022-03-16 00:00:00,2022-03-24 00:00:00,50,0.19999999999997442,9.999999999998721,433.6219244550703,8.672438489101406,-423.6219244550716
59,lower10_down,long_iron_condor,1,2022-03-22 12:45:00+05:30,2022-03-23 12:45:00+05:30,2022-03-22,2022-03-23 00:00:00,2022-04-07 00:00:00,50,-7.450000000000003,-372.5000000000001,362.251195791357,7.24502391582714,-734.7511957913571
